rid,respondent_age,respondent_gender,respondent_hhi,respondent_race,respondent_hispanic,respondent_education,respondent_region,version,number,trait,shared_family,shared_friend,shared_acquaintance,shared_disliked,top3,top1,variable,category,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,demographics,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other,none of the above
64af4848-bd3d-ae0f-b085-08b6fa05fa9b,20-29,Female,"$200,000 to $249,999",White,No,Master's or professional degree,South,coworker,4,Kind,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4848-bd3d-ae0f-b085-08b6fa05fa9b,20-29,Female,"$200,000 to $249,999",White,No,Master's or professional degree,South,coworker,5,Intelligent,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,1,Honesty ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,2,Genuine ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,3,Trust,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,4,Confidence,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,5,Grace,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,South,friend,6,Forgiveness,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,neighbor,1,Friendly,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,neighbor,2,Honest ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,neighbor,3,Quiet,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,neighbor,4,Funny,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,West,neighbor,5,Respectful of all people,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,2,Thoughtful,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,5,Entrepreneurial ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,7,Dependable ,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,8,Athletic ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,9,Creative,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,1,Enjoy Baseball games,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,2,Enjoy Football games,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,3,Enjoy bowling,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,4,Friendly,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,5,Good communicator,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,7,Common sense,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,friend,8,Trustworthy,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,2,Caring,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,4,Honest,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,5,Strong,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,6,Leader,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,7,Curious ,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,8,Outgoing,1,0,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Midwest,general,9,Smart,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,1,Sassy,0,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,10,Athletic ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,2,Kind,0,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,3,Crazy,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,4,Energetic ,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,5,Lovable,0,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,6,Cuddly ,0,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,7,Sleepy,0,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,specific,9,Lazy,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4865-fb4a-80c6-1b74-58b375ad57cb,50-59,Female,"$200,000 to $249,999",White,No,Associate's degree,Midwest,coworker,1,Hardworking,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4865-fb4a-80c6-1b74-58b375ad57cb,50-59,Female,"$200,000 to $249,999",White,No,Associate's degree,Midwest,coworker,2,Likeable,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4865-fb4a-80c6-1b74-58b375ad57cb,50-59,Female,"$200,000 to $249,999",White,No,Associate's degree,Midwest,coworker,3,Not overly friendly,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4869-d30b-4fd7-6d18-6fd76c4cc0c3,40-49,Male,"$50,000 to $99,999",White,No,Bachelor's degree,South,friend,3,Humor,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,20-29,Female,"$50,000 to $99,999",White,No,High school graduate,South,neighbor,1,Kind,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,20-29,Female,"$50,000 to $99,999",White,No,High school graduate,South,neighbor,2,Clean,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,20-29,Female,"$50,000 to $99,999",White,No,High school graduate,South,neighbor,3,Quiet,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,20-29,Female,"$50,000 to $99,999",White,No,High school graduate,South,neighbor,4,Smart ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,1,Great communicator.,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,2,Responsible.,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,3,Proactive.,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,4,Amicable.,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,5,Funny.,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,30-39,Male,"Up to $49,999",Other,Yes,Bachelor's degree,Midwest,coworker,6,Respectful,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,1,Mind they business,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,10,Laid back,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,2,Resourceful,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,3,Reliable,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,4,Leader,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,5,Smart,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,6,Funny,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,7,Not annoying,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,8,Not bitchy,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,<20,Male,"Up to $49,999",Black or African American,No,High school graduate,South,coworker,9,Not bossy,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,1,Emphatic ,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,10,Nonjudgemental,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,2,Honest,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,3,Sense of humor,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,4,Hardworking,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,5,Loyal,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,6,Intelligent ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,7,Compassionate ,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,8,Family oriented ,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,60-69,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,9,Opionated ,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4892-0026-d304-14c6-bf0ee0ca010e,20-29,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,Midwest,friend,1,Kindness,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4892-0026-d304-14c6-bf0ee0ca010e,20-29,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,Midwest,friend,2,Acceptance,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af489f-a59b-e67a-fb54-8142697eaa2b,30-39,Male,"Up to $49,999",White,No,Some high school or less,South,general,1,Private,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af489f-a59b-e67a-fb54-8142697eaa2b,30-39,Male,"Up to $49,999",White,No,Some high school or less,South,general,2,Hermit,0,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af489f-a59b-e67a-fb54-8142697eaa2b,30-39,Male,"Up to $49,999",White,No,Some high school or less,South,general,3,Silence,0,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,neighbor,1,Trustworthy ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,neighbor,2,Honest,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,neighbor,3,Friendly,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,neighbor,4,On time,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48a2-4d41-07cc-4e1e-7bb430782130,40-49,Male,"Up to $49,999",White,No,Associate's degree,South,friend,1,Honest,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,20-29,Male,"Up to $49,999",White,No,High school graduate,West,friend,1,Honesty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,20-29,Male,"Up to $49,999",White,No,High school graduate,West,friend,2,Truthful,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,20-29,Male,"Up to $49,999",White,No,High school graduate,West,friend,3,Smart,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,20-29,Male,"Up to $49,999",White,No,High school graduate,West,friend,4, Good moral code,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,20-29,Male,"Up to $49,999",White,No,High school graduate,West,friend,5,Inteligence,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
