rid,treatment,number,trait,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other
64af5059-6c35-7f09-95af-8e4899592afa,friend,trait3,nice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,friend,trait10,nice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4946-214b-1baf-c6ce-a405b8b4e24c,general,trait3,nice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-2d06-c7b7-d3dd-b2ea7095dd36,general,trait4,Nice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6569-177f-8078-2cd1-58dea16f9561,coworker,trait4,Nice ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5c42-9798-9947-aa2b-842339378946,neighbor,trait2,Nice ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4839-121f-7653-a558-26c1978168e8,neighbor,trait1,Nice ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7067-2fdf-5ff5-bfa4-5033fdba7503,neighbor,trait6,Nice ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4912-88d5-6faf-f9ec-6257b133c62e,general,trait1,Nice ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af725e-6579-d9a4-8b7e-1142de686b63,neighbor,trait1,"Nice I would want me and my neighbors to get along , very good .",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af47b8-8c71-c408-8075-b411b7f5b2b1,neighbor,trait4,No barking dogs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af7de2-33f4-8900-080f-d8d5ff21f178,coworker,trait5,No egos ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,general,trait10,no idea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af476f-a555-ba2f-13d7-16d6d504609a,neighbor,trait2,No kids ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait8,non-materialistic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af696c-86ba-0996-dc27-9b4360bc4461,coworker,trait2,Nonchalant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af493c-ca5e-e646-b772-98a23e642ab9,specific,trait7,None ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4880-e170-b88a-887c-b8ca98798967,general,trait10,Nonjudgemental,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af63ff-8941-7d2a-ceff-bc53d7eadd5e,coworker,trait8,nonselfish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f9-f7eb-daee-8857-07a893754860,coworker,trait2,Not a gossip,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6310-932c-8f52-4439-c809b0c88e35,specific,trait7,Not a people person,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait7,Not annoying,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait8,Not bitchy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait9,Not bossy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6f1b-4fc9-7dde-43fb-07d110a9425e,coworker,trait4,Not introverted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47dd-1e3d-34b9-a055-1020e8ff1d67,friend,trait3,not judgemental,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af64cd-53a9-53f9-375f-f8ad2c08a199,coworker,trait3,Not lazy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b6e-ae41-bb1d-b5d9-9f3046fd377e,neighbor,trait3,not negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4865-fb4a-80c6-1b74-58b375ad57cb,coworker,trait3,Not overly friendly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47dd-8767-ebc2-2012-2e462ad7294d,neighbor,trait1,not too much noise late at night,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af493c-ca5e-e646-b772-98a23e642ab9,specific,trait6,Nothing ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,neighbor,trait5,Number of people ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,general,trait8,obnoxious,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5ff8-a5ee-243c-b49a-9e24f4e85d95,friend,trait2,occupation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,specific,trait7,Occupation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,coworker,trait7,Ok ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,coworker,trait10,Ok ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af7078-341e-175e-647a-e6641b34fa27,general,trait8,Old ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af7889-f83a-b717-b507-260ab6b7820b,specific,trait8,Old fashion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af476f-a555-ba2f-13d7-16d6d504609a,neighbor,trait3,Older,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,general,trait4,older,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af5c78-be40-b598-16a4-924eac749f8a,coworker,trait2,On time,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4bb7-138c-25aa-ad1c-22d04c36cf57,coworker,trait3,On time,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,neighbor,trait4,On time,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait7,open minded,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f1-b313-b356-f9bb-63f26ba8ffd6,neighbor,trait8,Open minded,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49d1-0ca0-cccc-0000-8c23bf4f212d,coworker,trait3,open-minded,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait5,open-minded,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6df1-2fac-a26e-323b-c74ab6ec9476,coworker,trait1,Open-mindedness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4948-2fe3-d7f9-fbb9-223d80418f62,coworker,trait2,Openmindedness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6ec5-4f5d-8076-2769-7be6201e982d,friend,trait2,Opinionated,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4993-9962-d8f5-306c-de7704f248c2,general,trait3,opinionated ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,general,trait9,Opionated ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47a6-78ce-a60c-2f13-070d80ab1052,specific,trait8,Optimistic ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-2d06-c7b7-d3dd-b2ea7095dd36,general,trait5,Optimistic ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47fc-22de-6b90-b0cf-05a4031add86,specific,trait7,Organized,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6d00-2801-d832-ad38-2c8cfccf7d58,general,trait5,Organized,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af72a9-dc05-8820-3911-c034315296e6,coworker,trait5,Organized ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6c74-63da-b379-51ab-f9234047de3c,specific,trait1,Organized ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4946-214b-1baf-c6ce-a405b8b4e24c,general,trait7,outdoormen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,friend,trait3,Outgoing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,general,trait8,Outgoing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait5,overweight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4a8e-a067-f5fe-0c78-054182d8aaee,specific,trait9,pasionet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c47-50c5-7570-1ea1-70d83e5e7d23,specific,trait8,Passionate ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6df1-2fac-a26e-323b-c74ab6ec9476,coworker,trait5,Patience,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af482d-28b8-56ad-1875-3f26d175d91d,specific,trait1,Patience,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47fc-22de-6b90-b0cf-05a4031add86,specific,trait5,Patience,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47da-9ef3-feab-bf2a-79620b670459,specific,trait3,Patience,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5eec-2e74-d863-3989-96a1d37385ec,friend,trait5,patience ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c68-7e23-b5b1-12d7-d1475541e9cf,specific,trait5,Patience ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4848-bd3d-ae0f-b085-08b6fa05fa9b,coworker,trait3,Patient,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4912-88d5-6faf-f9ec-6257b133c62e,general,trait5,Patient,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c47-50c5-7570-1ea1-70d83e5e7d23,specific,trait4,Patient ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,specific,trait10,patriotic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47d9-f7f6-d1e3-43e3-8afcfab95087,coworker,trait1,Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4c68-7e23-b5b1-12d7-d1475541e9cf,specific,trait6,Peace,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait2,peaceful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c68-7e23-b5b1-12d7-d1475541e9cf,specific,trait10,Peaceful ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af63f7-55b4-ea5e-6b0f-09e58a5da81a,specific,trait10,Peaceful ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7226-044e-72fd-3068-75f88bada5be,specific,trait10,People pleaser,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c62-ec8c-e842-d1e0-bad5b962638a,general,trait6,Persistent ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f7e-b7d8-f8f8-f373-3d5a4f4b6096,neighbor,trait1,personality,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4aa2-e012-ac94-64ac-20847af53f8e,friend,trait3,personality,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af478c-36f6-b350-6088-0d35cc89e022,friend,trait2,PERSONALITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af60ad-8ee3-1b44-5494-ec3243f36881,friend,trait3,Personality ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4797-6a54-04b7-2231-e1601df0f20c,general,trait5,Personality ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,neighbor,trait5,Pets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,neighbor,trait4,Pets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af7d60-a27d-e72c-e7fb-9b016fb33657,specific,trait6,Pets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af624a-6d51-e8b9-fa17-147338f28514,general,trait3,Pets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af7067-2fdf-5ff5-bfa4-5033fdba7503,neighbor,trait8,Pets ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4828-5056-4ef9-950f-c4263a288a74,specific,trait10,Podcast junkie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af7586-09d7-d31b-9a1a-f3006a0f9f2f,neighbor,trait4,Polite,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b9c-8085-748a-3af4-8a320de06c02,neighbor,trait2,Polite ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6dc5-e019-18de-cf30-bb140643d009,friend,trait9,Politics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,general,trait5,politics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6354-5de1-b523-5d6f-3110cda30e73,specific,trait2,positive attitude ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6d00-2801-d832-ad38-2c8cfccf7d58,general,trait9,Practical ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait5,Practical ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6df1-2fac-a26e-323b-c74ab6ec9476,coworker,trait3,Preferably women,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64af4943-aa1a-6940-3f7e-0202f2efc3fb,coworker,trait3,Pretty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,friend,trait6,pretty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,specific,trait8,Pretty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,specific,trait8,pretty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,specific,trait5,pretty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af6354-5de1-b523-5d6f-3110cda30e73,specific,trait1,pretty eyes ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af7586-09d7-d31b-9a1a-f3006a0f9f2f,neighbor,trait2,Privacy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,neighbor,trait3,Privacy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af489f-a59b-e67a-fb54-8142697eaa2b,general,trait1,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,coworker,trait3,Proactive.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b60-4cff-4ab8-fa42-3fe6e7c3463e,general,trait9,Problem solver,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4967-ce41-1144-2e16-05be4e3c9328,neighbor,trait4,Profession,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af49d1-0ca0-cccc-0000-8c23bf4f212d,coworker,trait1,professionalism,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47d5-d253-b1e5-d37e-6c5e4c71c0c1,coworker,trait5,proficient,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7de2-33f4-8900-080f-d8d5ff21f178,coworker,trait4,Progressive ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af72a9-dc05-8820-3911-c034315296e6,coworker,trait3,Punctual ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait2,punctual ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,friend,trait5,Punctual ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af633e-7784-78ee-e986-1b46b65d255b,coworker,trait3,Punctuality ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6cea-3aaa-15a3-eab8-069c38ba948b,friend,trait3,Quality ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af481a-b30b-1386-35db-53f82f3c5272,neighbor,trait1,quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64aff1ac-8022-931b-fc2f-5151c185192a,neighbor,trait1,quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,neighbor,trait3,Quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,neighbor,trait10,Quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,neighbor,trait3,Quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7b75-2458-e518-dbde-616d2f2a6799,specific,trait7,Quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait9,quiet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,general,trait6,QUIET,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5c42-9798-9947-aa2b-842339378946,neighbor,trait1,Quiet ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait8,Quiet ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47b8-8c71-c408-8075-b411b7f5b2b1,neighbor,trait2,Quiet people ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7889-f83a-b717-b507-260ab6b7820b,specific,trait1,"Quiet, craftswoman, hardworker, happy, extroverted, trustful, ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af7586-09d7-d31b-9a1a-f3006a0f9f2f,neighbor,trait3,Quietness ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,neighbor,trait4,Quitness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4967-ce41-1144-2e16-05be4e3c9328,neighbor,trait2,Race,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64af654f-2bfa-7795-6da7-b2be8593d728,neighbor,trait2,race,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,specific,trait10,Race,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64af4797-6a54-04b7-2231-e1601df0f20c,general,trait1,Race,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,general,trait3,race,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64af48bc-1fda-67cd-822b-2685e8d4722f,neighbor,trait6,Raw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af7078-341e-175e-647a-e6641b34fa27,general,trait10,Reader,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5e73-fbe5-2130-baa9-59e508cca2a2,friend,trait2,Real,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48bc-1fda-67cd-822b-2685e8d4722f,neighbor,trait10,Redundant ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,specific,trait8,reflective,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49d1-0ca0-cccc-0000-8c23bf4f212d,coworker,trait2,relaxed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479f-8b59-4bb6-99e4-4f13539d2fe1,specific,trait7,Relaxed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7c93-0867-27e9-ac5a-6d2d9f2ce647,specific,trait2,Relegion,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af47c8-3d84-1f92-5d79-7317f7db239a,coworker,trait4,reliability,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afb59f-b52a-a912-6fed-f3298174b94a,coworker,trait4,Reliability,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af64cd-53a9-53f9-375f-f8ad2c08a199,coworker,trait2,Reliable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait3,Reliable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4794-0621-3036-464a-64588d30e10d,coworker,trait8,reliable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47d5-d253-b1e5-d37e-6c5e4c71c0c1,coworker,trait2,reliable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,specific,trait5,reliable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6569-177f-8078-2cd1-58dea16f9561,coworker,trait6,Reliable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4847-b740-32c2-fc46-2919d29267cd,specific,trait3,Reliable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait5,Reliable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c62-ec8c-e842-d1e0-bad5b962638a,general,trait5,Reliable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4769-80af-abe8-653f-012b04409368,specific,trait8,Religion,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,general,trait2,RELIGIOUS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af4810-b4a8-427c-27c2-2b9893b1ebc2,general,trait5,religious,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64afb59f-b52a-a912-6fed-f3298174b94a,coworker,trait10,Reserved,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4e10-07c8-4b88-b526-f6cd841590f7,specific,trait10,Reserved,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af482d-28b8-56ad-1875-3f26d175d91d,specific,trait9,Resilient ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait2,Resourceful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,general,trait9,Resourceful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b60-4cff-4ab8-fa42-3fe6e7c3463e,general,trait6,Respecful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a1a-4513-4451-3f8c-cebc98408e0b,coworker,trait5,respect,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,coworker,trait1,Respect,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afb89a-418a-3c65-fdeb-568eeeb1a20b,specific,trait10,Respect,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait5,respectable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,coworker,trait6,Respectful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b6e-ae41-bb1d-b5d9-9f3046fd377e,neighbor,trait1,respectful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5cc7-3a86-7e3a-8a07-9d9dde0961e8,neighbor,trait6,Respectful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,friend,trait4,respectful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47fc-22de-6b90-b0cf-05a4031add86,specific,trait9,Respectful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a0c-b70e-52f7-2f15-648185412c3a,neighbor,trait2,Respectful ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4858-6385-24f6-cbfa-3951c3e6b642,neighbor,trait5,Respectful of all people,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,coworker,trait2,Responsibility ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47df-7584-e7ef-48d1-6f9aeca862ac,friend,trait6,Responsibility ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af63ff-8941-7d2a-ceff-bc53d7eadd5e,coworker,trait9,responsible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af481a-b30b-1386-35db-53f82f3c5272,neighbor,trait3,responsible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6569-177f-8078-2cd1-58dea16f9561,coworker,trait1,Responsible ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a0c-b70e-52f7-2f15-648185412c3a,neighbor,trait6,Responsible ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,specific,trait10,responsible ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4879-eb36-b307-41e9-12663d95ba72,coworker,trait2,Responsible.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6569-177f-8078-2cd1-58dea16f9561,coworker,trait3,Responsive ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,specific,trait4,Retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait2,retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64af62a6-e43c-4461-df5c-880fbbcac107,neighbor,trait1,Retired ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64af47e8-8c43-df4d-b0d6-5fdf46567453,general,trait8,rights,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af682b-12a9-9121-94ca-1c4d836f0d90,general,trait5,Romantic ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f4f-4c59-6faa-ad7c-1634802c4f5e,general,trait8,Sad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af482b-98b0-bc23-797b-0d39bb876a61,general,trait8,Sad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47e8-8c43-df4d-b0d6-5fdf46567453,general,trait6,safety,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6dc5-e019-18de-cf30-bb140643d009,friend,trait8,Same interest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6ec5-4f5d-8076-2769-7be6201e982d,friend,trait4,Sarcastic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,specific,trait6,sarcastic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait6,Sarcastic ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,specific,trait1,Sassy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
